,Unnamed: 0,Jargon_Terms,Jargon_Type,is_Jargon
20458,20591,sith,Most Common,False
20459,20592,thigh,Most Common,False
20460,20593,asynchronous,Most Common,False
20461,20594,paving,Most Common,False
20462,20595,cyclone,Most Common,False
20463,20596,perennial,Most Common,False
20464,20597,carla,Most Common,False
20465,20598,jacqueline,Most Common,False
20466,20599,seventeen,Most Common,False
20467,20600,messageslog,Most Common,False
20468,20601,meats,Most Common,False
20469,20602,clearinghouse,Most Common,False
20470,20603,wie,Most Common,False
20471,20604,dwi,Most Common,False
20472,20605,bulldog,Most Common,False
20473,20606,cleavage,Most Common,False
20474,20607,analysed,Most Common,False
20475,20608,uma,Most Common,False
20476,20609,gradual,Most Common,False
20477,20610,brethren,Most Common,False
20478,20611,facilitates,Most Common,False
20479,20612,embodiment,Most Common,False
20480,20613,specialised,Most Common,False
20481,20614,ramones,Most Common,False
20482,20615,everquest,Most Common,False
20483,20616,violating,Most Common,False
20484,20617,recruited,Most Common,False
20485,20618,bernstein,Most Common,False
20486,20619,skis,Most Common,False
20487,20620,calc,Most Common,False
20488,20621,marketers,Most Common,False
20489,20622,toilette,Most Common,False
20490,20623,trailing,Most Common,False
20491,20624,pact,Most Common,False
20492,20625,itc,Most Common,False
20493,20626,lipstick,Most Common,False
20494,20627,honourable,Most Common,False
20495,20628,lulu,Most Common,False
20496,20629,windy,Most Common,False
20497,20630,brennan,Most Common,False
20498,20631,kpx,Most Common,False
20499,20632,punished,Most Common,False
20500,20633,saturation,Most Common,False
20501,20634,stamford,Most Common,False
20502,20635,alamo,Most Common,False
20503,20636,chronology,Most Common,False
20504,20637,mastery,Most Common,False
20505,20638,thermometer,Most Common,False
20506,20639,cranberry,Most Common,False
20507,20640,kan,Most Common,False
20508,20641,downhill,Most Common,False
20509,20642,vita,Most Common,False
20510,20643,comcast,Most Common,False
20511,20644,hyderabad,Most Common,False
20512,20645,steer,Most Common,False
20513,20646,nesting,Most Common,False
20514,20647,vogue,Most Common,False
20515,20648,aired,Most Common,False
20516,20649,attn,Most Common,False
20517,20650,spaghetti,Most Common,False
20518,20651,outward,Most Common,False
20519,20652,whisper,Most Common,False
20520,20653,ipswich,Most Common,False
20521,20654,tues,Most Common,False
20522,20655,boogie,Most Common,False
20523,20656,abramoff,Most Common,False
20524,20657,ean,Most Common,False
20525,20658,fla,Most Common,False
20526,20659,compromised,Most Common,False
20527,20660,utilizes,Most Common,False
20528,20661,confession,Most Common,False
20529,20662,deprived,Most Common,False
20530,20663,benedict,Most Common,False
20531,20664,lesbos,Most Common,False
20532,20665,vodka,Most Common,False
20533,20666,molding,Most Common,False
20534,20667,zaire,Most Common,False
20535,20668,fasteners,Most Common,False
20536,20669,bricks,Most Common,False
20537,20670,communism,Most Common,False
20538,20671,leopard,Most Common,False
20539,20672,sakai,Most Common,False
20540,20673,lk,Most Common,False
20541,20674,flowering,Most Common,False
20542,20675,wig,Most Common,False
20543,20676,jingle,Most Common,False
20544,20677,bounty,Most Common,False
20545,20678,arcadia,Most Common,False
20546,20679,fishes,Most Common,False
20547,20680,ringing,Most Common,False
20548,20681,knobs,Most Common,False
20549,20682,taurus,Most Common,False
20550,20683,rajasthan,Most Common,False
20551,20684,whiskey,Most Common,False
20552,20685,absurd,Most Common,False
20553,20686,committing,Most Common,False
20554,20687,tolerant,Most Common,False
20555,20688,stoves,Most Common,False
20556,20689,inlog,Most Common,False
20557,20690,enactment,Most Common,False
20558,20691,laminate,Most Common,False
20559,20692,earring,Most Common,False
20560,20693,aggregator,Most Common,False
20561,20694,datatype,Most Common,False
20562,20695,embryo,Most Common,False
20563,20696,postnuke,Most Common,False
20564,20697,ska,Most Common,False
20565,20698,nora,Most Common,False
20566,20699,salts,Most Common,False
20567,20700,marietta,Most Common,False
20568,20701,ergonomic,Most Common,False
20569,20702,furious,Most Common,False
20570,20703,dma,Most Common,False
20571,20704,iteration,Most Common,False
20572,20705,vida,Most Common,False
20573,20706,ceilings,Most Common,False
20574,20707,dispenser,Most Common,False
20575,20708,respecting,Most Common,False
20576,20709,sme,Most Common,False
20577,20710,approving,Most Common,False
20578,20711,kp,Most Common,False
20579,20712,unsafe,Most Common,False
20580,20713,refills,Most Common,False
20581,20714,ibis,Most Common,False
20582,20715,yyyy,Most Common,False
20583,20716,separating,Most Common,False
20584,20717,soups,Most Common,False
20585,20718,residing,Most Common,False
20586,20719,unidentified,Most Common,False
20587,20720,atl,Most Common,False
20588,20721,richie,Most Common,False
20589,20722,markings,Most Common,False
20590,20723,ims,Most Common,False
20591,20724,moist,Most Common,False
20592,20725,tractors,Most Common,False
20593,20726,trina,Most Common,False
20594,20727,drained,Most Common,False
20595,20728,vx,Most Common,False
20596,20729,spp,Most Common,False
20597,20730,coed,Most Common,False
20598,20731,audiobooks,Most Common,False
20599,20732,mule,Most Common,False
20600,20733,cummings,Most Common,False
20601,20734,sheikh,Most Common,False
20602,20735,gk,Most Common,False
20603,20736,hernandez,Most Common,False
20604,20737,kiwi,Most Common,False
20605,20738,ohm,Most Common,False
20606,20739,cessation,Most Common,False
20607,20740,truste,Most Common,False
20608,20741,append,Most Common,False
20609,20742,motive,Most Common,False
20610,20743,pests,Most Common,False
20611,20744,acreage,Most Common,False
20612,20745,seasoned,Most Common,False
20613,20746,sunflower,Most Common,False
20614,20747,duel,Most Common,False
20615,20748,mfc,Most Common,False
20616,20749,fingerprint,Most Common,False
20617,20750,bernardino,Most Common,False
20618,20751,stocked,Most Common,False
20619,20752,sorority,Most Common,False
20620,20753,bethel,Most Common,False
20621,20754,entre,Most Common,False
20622,20755,audition,Most Common,False
20623,20756,mca,Most Common,False
20624,20757,plano,Most Common,False
20625,20758,nmr,Most Common,False
20626,20759,sunderland,Most Common,False
20627,20760,doris,Most Common,False
20628,20761,motives,Most Common,False
20629,20762,reinforcement,Most Common,False
20630,20763,dwight,Most Common,False
20631,20764,lortab,Most Common,False
20632,20765,leveraging,Most Common,False
20633,20766,psychotherapy,Most Common,False
20634,20767,provost,Most Common,False
20635,20768,mso,Most Common,False
20636,20769,guessing,Most Common,False
20637,20770,htm,Most Common,False
20638,20771,stokes,Most Common,False
20639,20772,lakers,Most Common,False
20640,20773,ats,Most Common,False
20641,20774,saxophone,Most Common,False
20642,20775,cocktails,Most Common,False
20643,20776,tal,Most Common,False
20644,20777,mead,Most Common,False
20645,20778,harlem,Most Common,False
20646,20779,throttle,Most Common,False
20647,20780,steroid,Most Common,False
20648,20781,gong,Most Common,False
20649,20782,ber,Most Common,False
20650,20783,communicator,Most Common,False
20651,20784,horticulture,Most Common,False
20652,20785,dhs,Most Common,False
20653,20786,resets,Most Common,False
20654,20787,util,Most Common,False
20655,20788,sympathetic,Most Common,False
20656,20789,fridays,Most Common,False
20657,20790,ordinator,Most Common,False
20658,20791,bono,Most Common,False
20659,20792,isolate,Most Common,False
20660,20793,unconscious,Most Common,False
20661,20794,bays,Most Common,False
20662,20795,acronym,Most Common,False
20663,20796,veritas,Most Common,False
20664,20797,faulty,Most Common,False
20665,20798,affidavit,Most Common,False
20666,20799,breathtaking,Most Common,False
20667,20800,streamline,Most Common,False
20668,20801,crowne,Most Common,False
20669,20802,messiah,Most Common,False
20670,20803,brunch,Most Common,False
20671,20804,infamous,Most Common,False
20672,20805,pundit,Most Common,False
20673,20806,pleasing,Most Common,False
20674,20807,seizures,Most Common,False
20675,20808,appealed,Most Common,False
20676,20809,figurine,Most Common,False
20677,20810,surveyors,Most Common,False
20678,20811,mutants,Most Common,False
20679,20812,cyberspace,Most Common,False
20680,20813,tenacious,Most Common,False
20681,20814,expiry,Most Common,False
20682,20815,exif,Most Common,False
20683,20816,waterfall,Most Common,False
20684,20817,sensual,Most Common,False
20685,20818,persecution,Most Common,False
20686,20819,goldman,Most Common,False
20687,20820,petit,Most Common,False
20688,20821,burgess,Most Common,False
20689,20822,msu,Most Common,False
20690,20823,inning,Most Common,False
20691,20824,gaze,Most Common,False
20692,20825,fries,Most Common,False
20693,20826,chlorine,Most Common,False
20694,20827,freshly,Most Common,False
20695,20828,initialize,Most Common,False
20696,20829,tlc,Most Common,False
20697,20830,saxon,Most Common,False
20698,20831,cabo,Most Common,False
20699,20832,rye,Most Common,False
20700,20833,sybase,Most Common,False
20701,20834,isabella,Most Common,False
20702,20835,foundry,Most Common,False
20703,20836,toxicology,Most Common,False
20704,20837,mpls,Most Common,False
20705,20838,monies,Most Common,False
20706,20839,bodybuilding,Most Common,False
20707,20840,fta,Most Common,False
20708,20841,assassination,Most Common,False
20709,20842,nostalgia,Most Common,False
20710,20843,remarkably,Most Common,False
20711,20844,acetate,Most Common,False
20712,20845,pointe,Most Common,False
20713,20846,stall,Most Common,False
20714,20847,pls,Most Common,False
20715,20848,deere,Most Common,False
20716,20849,bmx,Most Common,False
20717,20850,saratoga,Most Common,False
20718,20851,entirety,Most Common,False
20719,20852,destined,Most Common,False
20720,20853,marcel,Most Common,False
20721,20854,terminator,Most Common,False
20722,20855,lad,Most Common,False
20723,20856,hulk,Most Common,False
20724,20857,badminton,Most Common,False
20725,20858,cyan,Most Common,False
20726,20859,ora,Most Common,False
20727,20860,cory,Most Common,False
20728,20861,bal,Most Common,False
20729,20862,flores,Most Common,False
20730,20863,olivier,Most Common,False
20731,20864,portage,Most Common,False
20732,20865,stacey,Most Common,False
20733,20866,serif,Most Common,False
20734,20867,dwellings,Most Common,False
20735,20868,informing,Most Common,False
20736,20869,yellowstone,Most Common,False
20737,20870,portability,Most Common,False
20738,20871,characterize,Most Common,False
20739,20872,ricardo,Most Common,False
20740,20873,yourselves,Most Common,False
20741,20874,fsb,Most Common,False
20742,20875,yearbook,Most Common,False
20743,20876,rotterdam,Most Common,False
20744,20877,lubricants,Most Common,False
20745,20878,cns,Most Common,False
20746,20879,hv,Most Common,False
20747,20880,alameda,Most Common,False
20748,20881,aerosol,Most Common,False
20749,20882,mlm,Most Common,False
20750,20883,clemson,Most Common,False
20751,20884,hostage,Most Common,False
20752,20885,cracker,Most Common,False
20753,20886,anglican,Most Common,False
20754,20887,monks,Most Common,False
20755,20888,compliment,Most Common,False
20756,20889,camino,Most Common,False
20757,20890,storey,Most Common,False
20758,20891,scotch,Most Common,False
20759,20892,sermons,Most Common,False
20760,20893,goin,Most Common,False
20761,20894,philly,Most Common,False
20762,20895,remembers,Most Common,False
20763,20896,coolers,Most Common,False
20764,20897,multilateral,Most Common,False
20765,20898,freddie,Most Common,False
20766,20899,contention,Most Common,False
20767,20900,costello,Most Common,False
20768,20901,audited,Most Common,False
20769,20902,juliet,Most Common,False
20770,20903,adjunct,Most Common,False
20771,20904,guernsey,Most Common,False
20772,20905,galore,Most Common,False
20773,20906,aloha,Most Common,False
20774,20907,dehydrogenase,Most Common,False
20775,20908,bangor,Most Common,False
20776,20909,persia,Most Common,False
20777,20910,aq,Most Common,False
20778,20911,gx,Most Common,False
20779,20912,axes,Most Common,False
20780,20913,postfix,Most Common,False
20781,20914,stirring,Most Common,False
20782,20915,fj,Most Common,False
20783,20916,altavista,Most Common,False
20784,20917,wil,Most Common,False
20785,20918,haze,Most Common,False
20786,20919,pits,Most Common,False
20787,20920,exponential,Most Common,False
20788,20921,utter,Most Common,False
20789,20922,shi,Most Common,False
20790,20923,bottled,Most Common,False
20791,20924,ants,Most Common,False
20792,20925,gev,Most Common,False
20793,20926,gastric,Most Common,False
20794,20927,secretarial,Most Common,False
20795,20928,influencing,Most Common,False
20796,20929,rents,Most Common,False
20797,20930,christy,Most Common,False
20798,20931,theirs,Most Common,False
20799,20932,mattresses,Most Common,False
20800,20933,todays,Most Common,False
20801,20934,donovan,Most Common,False
20802,20935,lax,Most Common,False
20803,20936,toaster,Most Common,False
20804,20937,cater,Most Common,False
20805,20938,colts,Most Common,False
20806,20939,omb,Most Common,False
20807,20940,rehearsal,Most Common,False
20808,20941,strauss,Most Common,False
20809,20942,reputable,Most Common,False
20810,20943,wei,Most Common,False
20811,20944,bac,Most Common,False
20812,20945,tuck,Most Common,False
20813,20946,rei,Most Common,False
20814,20947,slab,Most Common,False
20815,20948,lure,Most Common,False
20816,20949,kart,Most Common,False
20817,20950,ren,Most Common,False
20818,20951,cpl,Most Common,False
20819,20952,sbs,Most Common,False
20820,20953,archbishop,Most Common,False
20821,20954,putin,Most Common,False
20822,20955,questionnaires,Most Common,False
20823,20956,ling,Most Common,False
20824,20957,incompatible,Most Common,False
20825,20958,emblem,Most Common,False
20826,20959,profileprofile,Most Common,False
20827,20960,roadway,Most Common,False
20828,20961,overlapping,Most Common,False
20829,20962,serials,Most Common,False
20830,20963,walters,Most Common,False
20831,20964,dunes,Most Common,False
20832,20965,equivalence,Most Common,False
20833,20966,murders,Most Common,False
20834,20967,vaughn,Most Common,False
20835,20968,aviv,Most Common,False
20836,20969,miserable,Most Common,False
20837,20970,unsuccessful,Most Common,False
20838,20971,condominiums,Most Common,False
20839,20972,decorate,Most Common,False
20840,20973,appleton,Most Common,False
20841,20974,bottoms,Most Common,False
20842,20975,revocation,Most Common,False
20843,20976,vomiting,Most Common,False
20844,20977,chesterfield,Most Common,False
20845,20978,exposing,Most Common,False
20846,20979,pea,Most Common,False
20847,20980,tubs,Most Common,False
20848,20981,simulate,Most Common,False
20849,20982,schematic,Most Common,False
20850,20983,liposuction,Most Common,False
20851,20984,medina,Most Common,False
20852,20985,swf,Most Common,False
20853,20986,apoptosis,Most Common,False
20854,20987,thankful,Most Common,False
20855,20988,pneumatic,Most Common,False
20856,20989,alaskan,Most Common,False
20857,20990,friedrich,Most Common,False
20858,20991,sniper,Most Common,False
20859,20992,vertices,Most Common,False
20860,20993,elephants,Most Common,False
20861,20994,pinch,Most Common,False
20862,20995,additive,Most Common,False
20863,20996,professionalism,Most Common,False
20864,20997,libertarian,Most Common,False
20865,20998,rus,Most Common,False
20866,20999,flynn,Most Common,False
20867,21000,washable,Most Common,False
20868,21001,normalized,Most Common,False
20869,21002,uninstall,Most Common,False
20870,21003,scopes,Most Common,False
20871,21004,fundraiser,Most Common,False
20872,21005,braces,Most Common,False
20873,21006,troll,Most Common,False
20874,21007,calhoun,Most Common,False
20875,21008,teamwork,Most Common,False
20876,21009,deficient,Most Common,False
20877,21010,auditions,Most Common,False
20878,21011,refrigerators,Most Common,False
20879,21012,redirected,Most Common,False
20880,21013,annotations,Most Common,False
20881,21014,middletown,Most Common,False
20882,21015,filth,Most Common,False
20883,21016,moderation,Most Common,False
20884,21017,widgets,Most Common,False
20885,21018,worrying,Most Common,False
20886,21019,ontology,Most Common,False
20887,21020,timberland,Most Common,False
20888,21021,mags,Most Common,False
20889,21022,outrageous,Most Common,False
20890,21023,kraft,Most Common,False
20891,21024,videogames,Most Common,False
20892,21025,concluding,Most Common,False
20893,21026,vallarta,Most Common,False
20894,21027,blackboard,Most Common,False
20895,21028,chopper,Most Common,False
20896,21029,nitrate,Most Common,False
20897,21030,pinball,Most Common,False
20898,21031,pharmacists,Most Common,False
20899,21032,skates,Most Common,False
20900,21033,surcharge,Most Common,False
20901,21034,tbd,Most Common,False
20902,21035,comstock,Most Common,False
20903,21036,hers,Most Common,False
20904,21037,grin,Most Common,False
20905,21038,ipb,Most Common,False
20906,21039,latvian,Most Common,False
20907,21040,asu,Most Common,False
20908,21041,footprint,Most Common,False
20909,21042,installs,Most Common,False
20910,21043,malware,Most Common,False
20911,21044,tunnels,Most Common,False
20912,21045,crises,Most Common,False
20913,21046,trillion,Most Common,False
20914,21047,tsn,Most Common,False
20915,21048,comforter,Most Common,False
20916,21049,cashmere,Most Common,False
20917,21050,heavier,Most Common,False
20918,21051,nguyen,Most Common,False
20919,21052,meteorological,Most Common,False
20920,21053,spit,Most Common,False
20921,21054,labelled,Most Common,False
20922,21055,darker,Most Common,False
20923,21056,salomon,Most Common,False
20924,21057,horsepower,Most Common,False
20925,21058,globes,Most Common,False
20926,21059,algae,Most Common,False
20927,21060,sarbanes,Most Common,False
20928,21061,alcoholism,Most Common,False
20929,21062,dissent,Most Common,False
20930,21063,bdd,Most Common,False
20931,21064,csc,Most Common,False
20932,21065,maximal,Most Common,False
20933,21066,daly,Most Common,False
20934,21067,prenatal,Most Common,False
20935,21068,documenting,Most Common,False
20936,21069,scooby,Most Common,False
20937,21070,choral,Most Common,False
20938,21071,unrestricted,Most Common,False
20939,21072,happenings,Most Common,False
20940,21073,moby,Most Common,False
20941,21074,leicestershire,Most Common,False
20942,21075,neu,Most Common,False
20943,21076,contempt,Most Common,False
20944,21077,socialism,Most Common,False
20945,21078,hem,Most Common,False
20946,21079,leds,Most Common,False
20947,21080,mcbride,Most Common,False
20948,21081,edible,Most Common,False
20949,21082,anarchy,Most Common,False
20950,21083,arden,Most Common,False
20951,21084,clicked,Most Common,False
20952,21085,ineffective,Most Common,False
20953,21086,scorecard,Most Common,False
20954,21087,gln,Most Common,False
20955,21088,beirut,Most Common,False
20956,21089,drawers,Most Common,False
20957,21090,byrne,Most Common,False
20958,21091,conditioners,Most Common,False
20959,21092,acme,Most Common,False
20960,21093,leakage,Most Common,False
20961,21094,culturally,Most Common,False
20962,21095,ilug,Most Common,False
20963,21096,shady,Most Common,False
20964,21097,chemist,Most Common,False
20965,21098,evenly,Most Common,False
20966,21099,janitorial,Most Common,False
20967,21100,reclamation,Most Common,False
20968,21101,rove,Most Common,False
20969,21102,propane,Most Common,False
20970,21103,appendices,Most Common,False
20971,21104,collagen,Most Common,False
20972,21105,lionel,Most Common,False
20973,21106,praised,Most Common,False
20974,21107,rhymes,Most Common,False
20975,21108,blizzard,Most Common,False
20976,21109,erect,Most Common,False
20977,21110,gj,Most Common,False
20978,21111,nigerian,Most Common,False
20979,21112,refining,Most Common,False
20980,21113,concessions,Most Common,False
20981,21114,ect,Most Common,False
20982,21115,commandments,Most Common,False
20983,21116,malone,Most Common,False
20984,21117,confront,Most Common,False
20985,21118,sto,Most Common,False
20986,21119,vests,Most Common,False
20987,21120,lydia,Most Common,False
20988,21121,coyote,Most Common,False
20989,21122,makeover,Most Common,False
20990,21123,breeder,Most Common,False
20991,21124,electrode,Most Common,False
20992,21125,esc,Most Common,False
20993,21126,dragonball,Most Common,False
20994,21127,chow,Most Common,False
20995,21128,stp,Most Common,False
20996,21129,cookbooks,Most Common,False
20997,21130,pollen,Most Common,False
20998,21131,drunken,Most Common,False
20999,21132,mot,Most Common,False
21000,21133,avis,Most Common,False
21001,21134,valet,Most Common,False
21002,21135,spoiler,Most Common,False
21003,21136,cheng,Most Common,False
21004,21137,ari,Most Common,False
21005,21138,avr,Most Common,False
21006,21139,lamborghini,Most Common,False
21007,21140,polarized,Most Common,False
21008,21141,shrubs,Most Common,False
21009,21142,watering,Most Common,False
21010,21143,baroque,Most Common,False
21011,21144,ppt,Most Common,False
21012,21145,barrow,Most Common,False
21013,21146,eliot,Most Common,False
21014,21147,jung,Most Common,False
21015,21148,jihad,Most Common,False
21016,21149,transporting,Most Common,False
21017,21150,sharepoint,Most Common,False
21018,21151,rifles,Most Common,False
21019,21152,cts,Most Common,False
21020,21153,abit,Most Common,False
21021,21154,posterior,Most Common,False
21022,21155,aria,Most Common,False
21023,21156,elgin,Most Common,False
21024,21157,excise,Most Common,False
21025,21158,poetic,Most Common,False
21026,21159,abnormalities,Most Common,False
21027,21160,mortar,Most Common,False
21028,21161,qtr,Most Common,False
21029,21162,blamed,Most Common,False
21030,21163,rae,Most Common,False
21031,21164,recommending,Most Common,False
21032,21165,inmate,Most Common,False
21033,21166,dirk,Most Common,False
21034,21167,posture,Most Common,False
21035,21168,thereon,Most Common,False
21036,21169,valleys,Most Common,False
21037,21170,declaring,Most Common,False
21038,21171,blogshares,Most Common,False
21039,21172,motorsport,Most Common,False
21040,21173,septic,Most Common,False
21041,21174,commencing,Most Common,False
21042,21175,armada,Most Common,False
21043,21176,wrench,Most Common,False
21044,21177,thanked,Most Common,False
21045,21178,citroen,Most Common,False
21046,21179,arranging,Most Common,False
21047,21180,thrilled,Most Common,False
21048,21181,gz,Most Common,False
21049,21182,bas,Most Common,False
21050,21183,predicts,Most Common,False
21051,21184,amelia,Most Common,False
21052,21185,palmone,Most Common,False
21053,21186,jonah,Most Common,False
21054,21187,expedited,Most Common,False
21055,21188,discomfort,Most Common,False
21056,21189,curricula,Most Common,False
21057,21190,scar,Most Common,False
21058,21191,indictment,Most Common,False
21059,21192,apology,Most Common,False
21060,21193,wmd,Most Common,False
21061,21194,pms,Most Common,False
21062,21195,raped,Most Common,False
21063,21196,collars,Most Common,False
21064,21197,configurable,Most Common,False
21065,21198,andover,Most Common,False
21066,21199,denon,Most Common,False
21067,21200,sloan,Most Common,False
21068,21201,pudding,Most Common,False
21069,21202,flawed,Most Common,False
21070,21203,cfs,Most Common,False
21071,21204,checkpoint,Most Common,False
21072,21205,rosenberg,Most Common,False
21073,21206,ffi,Most Common,False
21074,21207,plato,Most Common,False
21075,21208,examiners,Most Common,False
21076,21209,salzburg,Most Common,False
21077,21210,iriver,Most Common,False
21078,21211,rot,Most Common,False
21079,21212,callaway,Most Common,False
21080,21213,tcm,Most Common,False
21081,21214,possesses,Most Common,False
21082,21215,dorm,Most Common,False
21083,21216,squared,Most Common,False
21084,21217,needless,Most Common,False
21085,21218,pies,Most Common,False
21086,21219,lakeside,Most Common,False
21087,21220,marquette,Most Common,False
21088,21221,palma,Most Common,False
21089,21222,barnett,Most Common,False
21090,21223,interconnection,Most Common,False
21091,21224,gilmore,Most Common,False
21092,21225,prc,Most Common,False
21093,21226,ther,Most Common,False
21094,21227,heterogeneous,Most Common,False
21095,21228,taxis,Most Common,False
21096,21229,hates,Most Common,False
21097,21230,aspirations,Most Common,False
21098,21231,gamefaqs,Most Common,False
21099,21232,fences,Most Common,False
21100,21233,excavation,Most Common,False
21101,21234,cookers,Most Common,False
21102,21235,luckily,Most Common,False
21103,21236,ultraviolet,Most Common,False
21104,21237,rutland,Most Common,False
21105,21238,lighted,Most Common,False
21106,21239,pneumonia,Most Common,False
21107,21240,monastery,Most Common,False
21108,21241,afc,Most Common,False
21109,21242,erected,Most Common,False
21110,21243,expresses,Most Common,False
21111,21244,haitian,Most Common,False
21112,21245,dialing,Most Common,False
21113,21246,migrate,Most Common,False
21114,21247,unicef,Most Common,False
21115,21248,carton,Most Common,False
21116,21249,lorraine,Most Common,False
21117,21250,councillors,Most Common,False
21118,21251,identifiers,Most Common,False
21119,21252,hague,Most Common,False
21120,21253,mentors,Most Common,False
21121,21254,transforms,Most Common,False
21122,21255,ammonia,Most Common,False
21123,21256,steiner,Most Common,False
21124,21257,licensure,Most Common,False
21125,21258,roxy,Most Common,False
21126,21259,outlaw,Most Common,False
21127,21260,tammy,Most Common,False
21128,21261,saws,Most Common,False
21129,21262,bovine,Most Common,False
21130,21263,tz,Most Common,False
21131,21264,dislike,Most Common,False
21132,21265,systematically,Most Common,False
21133,21266,ogden,Most Common,False
21134,21267,interruption,Most Common,False
21135,21268,demi,Most Common,False
21136,21269,imminent,Most Common,False
21137,21270,madam,Most Common,False
21138,21271,tights,Most Common,False
21139,21272,compelled,Most Common,False
21140,21273,criticized,Most Common,False
21141,21274,hypertext,Most Common,False
21142,21275,dcs,Most Common,False
21143,21276,soybean,Most Common,False
21144,21277,electra,Most Common,False
21145,21278,affirmed,Most Common,False
21146,21279,posix,Most Common,False
21147,21280,communal,Most Common,False
21148,21281,landlords,Most Common,False
21149,21282,brewers,Most Common,False
21150,21283,emu,Most Common,False
21151,21284,libby,Most Common,False
21152,21285,seite,Most Common,False
21153,21286,dynamite,Most Common,False
21154,21287,tease,Most Common,False
21155,21288,motley,Most Common,False
21156,21289,mci,Most Common,False
21157,21290,aroma,Most Common,False
21158,21291,pierced,Most Common,False
21159,21292,translates,Most Common,False
21160,21293,mais,Most Common,False
21161,21294,retractable,Most Common,False
21162,21295,cognition,Most Common,False
21163,21296,quickbooks,Most Common,False
21164,21297,cain,Most Common,False
21165,21298,townhouse,Most Common,False
21166,21299,verona,Most Common,False
21167,21300,stormwater,Most Common,False
21168,21301,syn,Most Common,False
21169,21302,sgi,Most Common,False
21170,21303,delegated,Most Common,False
21171,21304,coco,Most Common,False
21172,21305,chatting,Most Common,False
21173,21306,punish,Most Common,False
21174,21307,fishermen,Most Common,False
21175,21308,pipelines,Most Common,False
21176,21309,conforming,Most Common,False
21177,21310,causal,Most Common,False
21178,21311,rudy,Most Common,False
21179,21312,stringent,Most Common,False
21180,21313,rowan,Most Common,False
21181,21314,tia,Most Common,False
21182,21315,assigning,Most Common,False
21183,21316,dwell,Most Common,False
21184,21317,hacked,Most Common,False
21185,21318,inaugural,Most Common,False
21186,21319,awkward,Most Common,False
21187,21320,congrats,Most Common,False
21188,21321,msds,Most Common,False
21189,21322,weaving,Most Common,False
21190,21323,metropolis,Most Common,False
21191,21324,arafat,Most Common,False
21192,21325,srl,Most Common,False
21193,21326,psychologists,Most Common,False
21194,21327,diligence,Most Common,False
21195,21328,stair,Most Common,False
21196,21329,splitter,Most Common,False
21197,21330,dine,Most Common,False
21198,21331,wai,Most Common,False
21199,21332,standardization,Most Common,False
21200,21333,enforcing,Most Common,False
21201,21334,lakeland,Most Common,False
21202,21335,thiscategory,Most Common,False
21203,21336,classy,Most Common,False
21204,21337,struggled,Most Common,False
21205,21338,lookout,Most Common,False
21206,21339,arterial,Most Common,False
21207,21340,injustice,Most Common,False
21208,21341,mystical,Most Common,False
21209,21342,acxiom,Most Common,False
21210,21343,triathlon,Most Common,False
21211,21344,ironing,Most Common,False
21212,21345,kbytes,Most Common,False
21213,21346,thx,Most Common,False
21214,21347,commanded,Most Common,False
21215,21348,woodlands,Most Common,False
21216,21349,guardians,Most Common,False
21217,21350,manifesto,Most Common,False
21218,21351,slap,Most Common,False
21219,21352,jaws,Most Common,False
21220,21353,textured,Most Common,False
21221,21354,finn,Most Common,False
21222,21355,doppler,Most Common,False
21223,21356,pedestal,Most Common,False
21224,21357,entropy,Most Common,False
21225,21358,widening,Most Common,False
21226,21359,snooker,Most Common,False
21227,21360,unleashed,Most Common,False
21228,21361,underwood,Most Common,False
21229,21362,saline,Most Common,False
21230,21363,sonny,Most Common,False
21231,21364,longevity,Most Common,False
21232,21365,paw,Most Common,False
21233,21366,lux,Most Common,False
21234,21367,isabel,Most Common,False
21235,21368,nairobi,Most Common,False
21236,21369,sterile,Most Common,False
21237,21370,importer,Most Common,False
21238,21371,isl,Most Common,False
21239,21372,orioles,Most Common,False
21240,21373,botany,Most Common,False
21241,21374,dissolution,Most Common,False
21242,21375,rotor,Most Common,False
21243,21376,pauline,Most Common,False
21244,21377,quart,Most Common,False
21245,21378,theres,Most Common,False
21246,21379,bison,Most Common,False
21247,21380,suppressed,Most Common,False
21248,21381,allegro,Most Common,False
21249,21382,materially,Most Common,False
21250,21383,cit,Most Common,False
21251,21384,amor,Most Common,False
21252,21385,xvi,Most Common,False
21253,21386,fungi,Most Common,False
21254,21387,phyllis,Most Common,False
21255,21388,ttl,Most Common,False
21256,21389,dreamy,Most Common,False
21257,21390,bengal,Most Common,False
21258,21391,backstage,Most Common,False
21259,21392,scrolls,Most Common,False
21260,21393,awakening,Most Common,False
21261,21394,qq,Most Common,False
21262,21395,fairies,Most Common,False
21263,21396,prescribe,Most Common,False
21264,21397,lubbock,Most Common,False
21265,21398,greed,Most Common,False
21266,21399,nominate,Most Common,False
21267,21400,sparkle,Most Common,False
21268,21401,autograph,Most Common,False
21269,21402,suvs,Most Common,False
21270,21403,bmp,Most Common,False
21271,21404,migrating,Most Common,False
21272,21405,gasket,Most Common,False
21273,21406,refrain,Most Common,False
21274,21407,lastly,Most Common,False
21275,21408,overcoming,Most Common,False
21276,21409,wander,Most Common,False
21277,21410,kona,Most Common,False
21278,21411,relieved,Most Common,False
21279,21412,firearm,Most Common,False
21280,21413,dss,Most Common,False
